conv_id,turn_id,speaker,utterance,dialog_act,empathy,emotion,emotional_polarity,self_disclosure,empathy_mean,self_disclosure_mean,fact_type,question_type,feeling_direction,agree_type,da,da_category
7,7,Person 2,True but man he was such a great guy with good morals guess you really never now people,"('aa',)",2.586503267,2.746338606,0.522482276,2.02707839,2.554628283,1.896952885,no,no,no,accept,aa,agreement
7,8,Person 1,That is true... It's hard to think about.. I hope there was no suffering for him. I hope it was quick as could be.,"('by',)",3.791056871,3.420432329,1.347648382,2.225015163,2.554628283,1.896952885,no,no,backward,no,by,backward
7,9,Person 2,I agree probably upon impact hopefully,"('aa',)",1.867013812,1.459738493,0.945643961,1.920581222,2.554628283,1.896952885,no,no,no,accept,aa,agreement
7,10,Person 1,Yes I would hope... Did he have much family did it say?,"('qy',)",1.83934617,1.430914521,0.643821239,1.432544947,2.554628283,1.896952885,no,qy,no,no,qy,question
7,11,Person 2,his family mother was in cuba came to see him once at a game,"('ng',)",1.671245813,1.606097102,0.896835387,2.584197283,2.554628283,1.896952885,no,answer,no,no,ng,others
7,12,Person 1,"Oh yah that's right... Poor lady. It must be hard with no real closure, so suddenly like that","('by',)",3.832277536,3.428029299,1.59777832,2.019515753,2.554628283,1.896952885,no,no,backward,no,by,backward
7,13,Person 2,and being so far away and speaking spanish its not easy to come here form cuba i wonder if the funeral will be in cuba,(),2.498877764,1.972056746,1.462851644,1.899613619,2.554628283,1.896952885,opinion,no,no,no,none,others
7,14,Person 1,"I would hope so for her sake, and I';m sure he has other family down there","('sv',)",3.380917549,2.230768204,0.634323597,2.047470331,2.554628283,1.896952885,opinion,no,no,no,sv,statement
7,15,Person 2,yeah very true feel bad for his friends families two,"('aa',)",3.980140209,3.323349237,2.104698896,2.316503763,2.554628283,1.896952885,no,no,no,accept,aa,agreement
7,16,Person 1,Yah... his mom shouldn't have to deal with travelling to a new foreign country on top of her grieving,"('aa',)",3.292325974,3.024291754,1.675215364,2.336933851,2.554628283,1.896952885,no,no,no,accept,aa,agreement
7,17,Person 2,Im sure the team will take care alot of it they helped her get her visa and loved him,"('sv',)",2.765586138,2.243261099,0.309800386,2.245592833,2.554628283,1.896952885,opinion,no,no,no,sv,statement
7,18,Person 1,That's true I didn't think about that... I bet they will be good support for her,"('aa',)",2.793331385,1.760660648,0.392710239,1.846413136,2.554628283,1.896952885,no,no,no,accept,aa,agreement
7,19,Person 2,yeah that would be a great support for them,"('aa',)",2.957370996,2.164368629,0.072854429,1.694604397,2.554628283,1.896952885,no,no,no,accept,aa,agreement
7,20,Person 1,"And I'm sure they'd like to get to know his mom more, now that he is not around. See where he came from kind og","('sv',)",3.027907133,1.901903629,0.745961428,1.974412084,2.554628283,1.896952885,opinion,no,no,no,sv,statement
7,21,Person 2,"oh yes agreed, this has been a great conversation!","('fc',)",0.97570616,2.060849428,-0.099188007,1.337789655,2.554628283,1.896952885,no,no,forward,no,fc,forward
7,22,Person 1,It has been for me as well! goodbye :),"('fc',)",1.458824396,1.893342137,0.518721521,1.869848728,2.554628283,1.896952885,no,no,forward,no,fc,forward
7,23,Person 2,bye!,"('fc',)",0.587893307,1.090798497,0.625385642,1.006808996,2.554628283,1.896952885,no,no,forward,no,fc,forward
8,0,Person 1,Sounded like a very kindhearted man.,"('sv',)",2.789323568,2.543110609,0.435231596,1.40489912,2.422592499,1.733753581,opinion,no,no,no,sv,statement
8,1,Person 2,Yes so sad that his life ended this way,"('by',)",3.725742817,3.613183737,1.883133531,1.935659289,2.422592499,1.733753581,no,no,backward,no,by,backward
8,2,Person 1,I was wondering if no drugs or alcohol were involved what happened?,"('qy',)",1.174787283,1.103496909,0.972927094,1.200899124,2.422592499,1.733753581,no,qy,no,no,qy,question
8,3,Person 2,Maybe an inexperienced person trying to drive the boat?,"('qy',)",1.896189928,1.694632649,1.276257873,1.628255367,2.422592499,1.733753581,no,qy,no,no,qy,question
8,4,Person 1,That could have been it.,(),1.959261894,1.682145596,1.341855764,1.458097458,2.422592499,1.733753581,fact,no,no,no,none,others
8,5,Person 2,Boating can be quite dangerous if you dont know what you are doing,"('sv',)",1.856160998,1.95775342,1.766446471,1.823091745,2.422592499,1.733753581,opinion,no,no,no,sv,statement
8,6,Person 1,It was nice that he saved his mom not knowing it was her.,"('sv',)",2.98784256,2.920700312,0.322507113,2.323862314,2.422592499,1.733753581,opinion,no,no,no,sv,statement
8,7,Person 2,Yes very nice.  It sounds like they had a hard life in cuba,"('aa',)",2.850553751,2.08071804,0.766086578,1.504608631,2.422592499,1.733753581,no,no,no,accept,aa,agreement
8,8,Person 1,"Yeah, It was nice for the team to get the visa.","('aa',)",2.595008612,2.108763218,0.351254016,1.777220249,2.422592499,1.733753581,no,no,no,accept,aa,agreement
8,9,Person 2,Im sure his life was quite different after beginning his baseball career,"('sv',)",2.727021456,2.041095018,1.101353884,2.184730768,2.422592499,1.733753581,opinion,no,no,no,sv,statement
8,10,Person 1,"yeah, so sad that it was cut so short.","('by',)",3.672706842,3.296486855,1.726175427,1.877235055,2.422592499,1.733753581,no,no,backward,no,by,backward
8,11,Person 2,very sad. from the reading material he sounded like a great person,(),3.266349077,2.860479116,1.546788812,1.783269525,2.422592499,1.733753581,opinion,no,no,no,none,others
8,12,Person 1,yeah and did not change much when he got his baseball money.,"('aa',)",2.013529778,1.909700513,1.033981442,2.054813623,2.422592499,1.733753581,no,no,no,accept,aa,agreement
8,13,Person 2,yes it sounds like he stayed true to himself,"('aa',)",2.33413744,1.788575053,0.255872458,1.614139318,2.422592499,1.733753581,no,no,no,accept,aa,agreement
8,14,Person 1,He must had a lot of trust for the driver of the boat.,"('sv',)",2.656117916,2.365566015,0.727022171,1.747405529,2.422592499,1.733753581,opinion,no,no,no,sv,statement
8,15,Person 2,I dont know how the driver managed to hit the rocks at full speed. Youd have to see something like that coming,"('sd',)",2.588914156,2.266438007,1.508205771,1.560960412,2.422592499,1.733753581,fact,no,no,no,sd,statement
8,16,Person 1,That what I was thinking. It is not a pretty way to die.,"('aa',)",3.586581469,3.318398237,1.35524106,2.685816288,2.422592499,1.733753581,no,no,no,accept,aa,agreement
8,17,Person 2,No not at all. A real tragedy for sure,(),3.509952784,3.403082609,2.107812881,2.111927748,2.422592499,1.733753581,opinion,no,no,no,none,others
8,18,Person 1,He was a very good player too.,"('sv',)",2.062262774,1.914928198,0.615115404,1.949207544,2.422592499,1.733753581,opinion,no,no,no,sv,statement
8,19,Person 2,One of the best.,"('sv',)",1.599085212,2.230902195,0.709454417,1.597111464,2.422592499,1.733753581,opinion,no,no,no,sv,statement
8,20,Person 1,It was nice chatting! bye,"('fc',)",0.714319885,1.575256467,0.192521662,0.899852693,2.422592499,1.733753581,no,no,forward,no,fc,forward
8,21,Person 2,"You too, goodbye","('fc',)",0.731184781,1.293070912,0.680847466,1.019515514,2.422592499,1.733753581,no,no,forward,no,fc,forward
9,0,Person 1,Hey how are you? Are you a baseball fan?,"('qy',)",0.630107939,0.831786156,0.382400304,1.008459568,2.517703746,2.246340852,no,qy,no,no,qy,question
9,1,Person 2,Hey there. I am not but i do feel really sorry for the player! You?,(),1.813118458,2.374610662,1.557865739,2.199459314,2.517703746,2.246340852,opinion,no,no,no,none,others
9,2,Person 1,I am not a fan but yes such a tragedy. I can,"('sd',)",3.657950401,3.497730494,1.85948503,2.654499054,2.517703746,2.246340852,fact,no,no,no,sd,statement
9,3,Person 2,I feel bad not only for him but his family as well,"('by',)",4.012597084,3.693952799,2.090516806,2.644102335,2.517703746,2.246340852,no,no,backward,no,by,backward
9,4,Person 1,Exactly. He was so young too. I can't even fathom losing a son so young. Parents should never have to bury their children but you hear it happening almost every day these days.,"('aa', 'sv')",3.746045113,3.771600008,1.706009746,2.730651379,2.517703746,2.246340852,opinion,no,no,accept,aa,agreement
9,5,Person 2,Yeah accidents happen and you just never know what will happen. :(,"('by',)",2.133223295,2.535365582,1.560807228,2.026540279,2.517703746,2.246340852,no,no,backward,no,by,backward
9,6,Person 1,Most definitely. It makes you just want to hug your loved ones because you never know what'll happen.,"('aa',)",3.39631772,3.232908487,1.081605911,2.514908552,2.517703746,2.246340852,no,no,no,accept,aa,agreement
9,7,Person 2,"Yup, i try to live by the motto live everyday like it's your last but it's not easy to follow","('aa',)",1.994875431,2.415997744,1.082268834,2.875745535,2.517703746,2.246340852,no,no,no,accept,aa,agreement
9,8,Person 1,"No, it's really not. You take each day for granted. I am in a season of my life where I just keep wishing the days away and hoping time speeds up. But it's no way to live because you miss the small moments!",(),2.682877302,3.103480101,1.391397595,3.031594038,2.517703746,2.246340852,opinion,no,no,no,none,others
9,9,Person 2,"I totally agree. If you don't mind me asking , why are you hoping time speeds up?","('qw',)",1.509746313,1.782726884,0.889493585,1.691242695,2.517703746,2.246340852,no,qw,no,no,qw,question
9,10,Person 1,"Oh, nothing bad. Really good actually but I am 7 months pregnant and it's just not fun. haha So I just want it to be December already.",(),1.911805749,2.937649488,0.987462759,3.025974989,2.517703746,2.246340852,opinion,no,no,no,none,others
9,11,Person 2,"Oh wow, congrats to you!",(),0.983862936,2.897703886,0.122246727,1.527772903,2.517703746,2.246340852,opinion,no,no,no,none,others
9,12,Person 1,Thank you much. It's a great thing but just exhausting as expected!,"('ft',)",1.713662744,3.278154612,0.399556428,2.301072121,2.517703746,2.246340852,no,no,forward,no,ft,forward
9,13,Person 2,"I can't even imagine! But back to the sotry, i hope the family is fine now.","('sd',)",3.360157728,3.333324432,1.251516581,2.170250893,2.517703746,2.246340852,fact,no,no,no,sd,statement
9,14,Person 1,"Yes, that would be a hard loss. Unexpected deaths are obviously way harder.","('aa',)",3.637455463,3.030781984,1.766216874,2.134350538,2.517703746,2.246340852,no,no,no,accept,aa,agreement
9,15,Person 2,True. I heard of KINDA a similar incident with a football player that got into an accident and lost his arm. It's all so terrible,"('aa',)",3.615558624,3.709564447,1.753505588,2.85217762,2.517703746,2.246340852,no,no,no,accept,aa,agreement
9,16,Person 1,"Oh man. Especially when someone does it for a living, it's hard to have any sort of life altering injury. It definitely crushes their spirits.","('by',)",3.615673304,3.7562778,1.758477569,2.433535814,2.517703746,2.246340852,no,no,backward,no,by,backward
9,17,Person 2,For sure! It's very heartbreaking. Well it was nice talking to you! bye,"('fc',)",2.609333992,2.930549145,1.130111337,1.731254339,2.517703746,2.246340852,no,no,forward,no,fc,forward
9,18,Person 1,goodbye.,"('fc',)",0.812001586,1.069593072,0.853393435,1.126884222,2.517703746,2.246340852,no,no,forward,no,fc,forward
10,0,Person 1,Sad about what happened to those guys.  I hope no one makes this about alcohol or anything.,"('by',)",3.501740694,3.457130671,1.529547334,2.477044344,2.156504977,2.025243595,no,no,backward,no,by,backward
10,1,Person 2,Yes after all the struggle to get to where he was,"('aa',)",3.376896143,2.42937088,1.616570354,1.748822451,2.156504977,2.025243595,no,no,no,accept,aa,agreement
10,2,Person 1,Right. I can't imagine being his family either.  To see their child go like that after being so successful has to sting.,(),3.925638437,3.858252764,1.804768085,2.524983168,2.156504977,2.025243595,opinion,no,no,no,none,others
10,3,Person 2,absolutely growing up in Cuba and then achieving so much,"('aa',)",2.667625904,2.845493793,0.617049277,2.260610342,2.156504977,2.025243595,no,no,no,accept,aa,agreement
10,4,Person 1,"I don't remember if it said so in the article or not, but was it night when they ran into the rocks? I just don't get why they didn't see them?","('qy',)",2.042688608,1.634462476,1.113316417,1.5305022,2.156504977,2.025243595,no,qy,no,no,qy,question
10,5,Person 2,I remember when this happened saw it on ESPN but I think it was night,(),1.821641088,1.697872043,1.132943988,2.204139709,2.156504977,2.025243595,opinion,no,no,no,none,others
10,6,Person 1,At least it was probably instant.  They probably had no idea the rocks were there and absolutely flew into them without any chance to realize what was going on.,(),2.772923231,2.402635574,1.420856595,1.869153738,2.156504977,2.025243595,fact,no,no,no,none,others
10,7,Person 2,yea it would suck to be in a coma,"('sv',)",3.551862001,3.274868965,2.136908293,2.40192771,2.156504977,2.025243595,opinion,no,no,no,sv,statement
10,8,Person 1,Lol I think it would suck more to come out of a coma.  When you're in it you have no idea.  I would hate coming out of one and realizing you lost a month of your life or something.,"('sv',)",3.375265837,3.481634378,1.643319368,3.11564374,2.156504977,2.025243595,opinion,no,no,no,sv,statement
10,9,Person 2,I wonder what you think about in a coma,(),2.426937819,1.796648264,1.270800591,1.591720462,2.156504977,2.025243595,opinion,no,no,no,none,others
10,10,Person 1,I feel like there's lots of stories out there about people saying they saw everything but from the third person perspective or things like that. Other people say it was just the deepest sleep they've ever had.,"('sd',)",2.654099464,2.373726606,1.336355686,2.106873751,2.156504977,2.025243595,fact,no,no,no,sd,statement
10,11,Person 2,the mind is a trip,"('sv',)",1.631966114,1.839256167,1.433851838,1.652589083,2.156504977,2.025243595,opinion,no,no,no,sv,statement
10,12,Person 1,"For real.  Obviously they don't know everything about it, but it blows my mind when I watch docs or something where people are breaking down the parts of the brain... Like, how the fuck did we figure all this stuff out...","('aa',)",2.5326581,3.283390284,1.862664461,2.43604207,2.156504977,2.025243595,no,no,no,accept,aa,agreement
10,13,Person 2,yea I love watching that stuff I'm the only one who's not a doctor in my family but I'm still in the medical field we used to have some real interesting dinner convos,"('sd',)",1.477856755,2.281163454,0.326197028,3.23500061,2.156504977,2.025243595,fact,no,no,no,sd,statement
